,id,Tweet,tag,Classification,Subjectivity,Polarity,Analysis
1291,1.54e+18,"['HDMI', 'Firewall', 'EDID', 'httpstcoThkuNkIO72']",Firewall,1,0.0,0.0,Neutral
1292,1.54e+18,"['avoid', 'situations', 'like', 'must', 'create', 'firewall', 'account', 'contact', 'Marrkj4', 'Instagram', 'hes', 'cyber', 'security', 'expert', 'perfect', 'man', 'job', 'httpstcoKCMFaI48VH']",Firewall,1,1.0,1.0,Positive
1293,1.54e+18,"['Chinas', 'first', 'internetage', 'innovation', 'Great', 'Firewall', 'tamed', 'internet', 'Many', 'come', 'since', 'project', 'is…']",Firewall,1,0.5277777777777778,0.5166666666666667,Positive
1294,1.54e+18,"['Chinas', 'first', 'internetage', 'innovation', 'Great', 'Firewall', 'tamed', 'internet', 'Many', 'come', 'since', 'project', 'is…']",Firewall,1,0.5277777777777778,0.5166666666666667,Positive
1295,1.54e+18,"['firewall', 'ecommerce', 'Human', 'Avon', 'Handmade', 'synergies', 'payment', '247', 'Berkshire', 'quantifying', 'SQL', 'expedite', 'httpstcoW1i8RUaPFY']",Firewall,1,0.1,0.0,Neutral
1296,1.54e+18,"['generating', 'installation', 'Sausages', 'multibyte', 'Shoes', 'olive', 'state', 'Outdoors', 'firewall', 'Rustic', 'Analyst', 'httpstcoXLEF4hSc0Y']",Firewall,1,0.0,0.0,Neutral
1297,1.54e+18,"['💥', '¿Qué', 'es', 'un', '‘Firewall’', 'cortafuegos', 'por', 'qué', 'es', 'clave', 'para', 'tu', 'seguridad', 'en', 'línea', 'httpstcoWq9XPfCNqB']",Firewall,1,0.0,0.0,Neutral
1298,1.54e+18,"['Sampai', 'saat', 'ini', 'tidak', 'ada', 'informasi', 'terkait', 'error', 'efaktur', 'Silakan', 'Kakak', 'coba', 'Langkah', 'berikut', '1', 'Cek', 'koneksi', 'internetgunakan', 'koneksi', 'yang', 'berbeda', '2', 'Cek', 'firewall', 'dan', 'antivirus', 'apakah', 'ngeblok', 'ke', 'efaktur', 'Solusinya', 'saat', 'upload', 'faktur', 'matikan', 'sementara', 'antivirusnya', '23']",Firewall,1,0.0,0.0,Neutral
1299,1.54e+18,"['Getting', 'devices', 'hacked', 'via', 'malicious', 'hardware', 'growing', 'threat', 'interesting', 'project', 'HDMI', 'Firewall', 'httpst…']",Firewall,1,0.5,0.5,Positive
1300,1.54e+18,"['Exploit', 'Education', 'Protostar', 'Bangla', 'Tutorial', 'Stack', '0', 'First', 'buffer', 'overflow', 'challenge', 'BinaryExploitation', 'BufferOver…']",Bufferoverflow,1,0.3333333333333333,0.25,Positive
1301,1.54e+18,"['Exploit', 'Education', 'Protostar', 'Bangla', 'Tutorial', 'Stack', '0', 'First', 'buffer', 'overflow', 'challenge', 'BinaryExploitation', 'BufferOver…']",Bufferoverflow,1,0.3333333333333333,0.25,Positive
1302,1.54e+18,"['Exploit', 'Education', 'Protostar', 'Bangla', 'Tutorial', 'Stack', '0', 'First', 'buffer', 'overflow', 'challenge', 'BinaryExploitation', 'BufferOver…']",Bufferoverflow,1,0.3333333333333333,0.25,Positive
1303,1.54e+18,"['Exploit', 'Education', 'Protostar', 'Bangla', 'Tutorial', 'Stack', '0', 'First', 'buffer', 'overflow', 'challenge', 'BinaryExploitation', 'BufferOverflow', 'Cybersecurity', 'KnightSquad', 'httpstco1xykIEZzs8']",Bufferoverflow,1,0.3333333333333333,0.25,Positive
1304,1.54e+18,"['created', 'Buffer', 'Overflow', 'reference', 'guide', 'scripts', 'people', 'studying', 'OSCP', 'eCPPTv2', 'exams', 'httpstcoyjAx8l5jeO', 'oscp', 'ecpptv2']",Bufferoverflow,1,0.0,0.0,Neutral
1305,1.54e+18,"['OldButGold', 'owasp', 'applicationsecurity', 'VAPT', 'categories', 'Automated', 'VAPT', 'identify', 'technical', 'vulnerabilities', 'bufferoverflow', 'LDAP', 'injection', 'SQLinjection', 'directoryindexing', 'informationleakage', 'pathtraversal', 'XSS', 'Humanled', 'VA…httpstcofMphJMfHEo']",Bufferoverflow,1,0.1,0.0,Neutral
1306,1.54e+18,"['Overall', 'explanations', 'commonly', 'offered', 'phenomenon', 'turn', 'erroneous', 'certain', 'circumstances', 'amp', 'in…']",Malware,1,0.41785714285714287,-0.14642857142857144,Negative
1307,1.54e+18,"['CyberSaint', 'Releases', 'CyberStrong', 'Version', '320', 'infosec', 'infosecurity', 'cybersecurity', 'threatintel', 'threatintelligence', 'hacking…']",Malware,1,0.0,0.0,Neutral
1308,1.54e+18,"['Discloses', 'OTICEFALL', '56', 'Vulnerabilities', 'Found', 'Read', 'httpstcowefQXaxUnS', 'OT', 'operationaltechn…']",Malware,1,0.5,0.5,Positive
1309,1.54e+18,"['⚠️ALERTA‼️', 'Detectados', 'SMS', 'fraudulentos', 'que', 'suplantan', 'BBVA', 'indicando', 'al', 'usuario', 'que', 'su', 'versión', 'de', 'Android', 'es', 'compati…']",Malware,1,0.0,0.0,Neutral
1310,1.54e+18,"['Hire', 'reputable', 'cyber', 'security', 'expert', 'open', 'attachment', 'includes', 'malware', 'investigate', 'leg…']",Malware,1,0.65,0.25,Positive
1311,1.54e+18,"['aims', '403401', 'bypass', 'API', 'end', 'point', 'bypass', 'github', 'dorking', 'dork', 'BurpSuite', 'Synack', 'bugcr…']",Malware,1,0.0,0.0,Neutral
1312,1.54e+18,"['aims', '403401', 'bypass', 'API', 'end', 'point', 'bypass', 'github', 'dorking', 'dork', 'BurpSuite', 'Synack', 'bugcr…']",Malware,1,0.0,0.0,Neutral
1313,1.54e+18,"['aims', '403401', 'bypass', 'API', 'end', 'point', 'bypass', 'github', 'dorking', 'dork', 'BurpSuite', 'Synack', 'bugcr…']",Malware,1,0.0,0.0,Neutral
1314,1.54e+18,"['malware', 'emotet', 'sdrivegooglecomucexportdownloadampid1PW7ioSG8VJ2oWHO3ROBlECZBeqMLEWbampconfirmt', 'sdrivegooglecomu…']",Malware,1,0.0,0.0,Neutral
1315,1.54e+18,"['malware', 'emotet', 'sdrivegooglecomucexportdownloadampid1PW7ioSG8VJ2oWHO3ROBlECZBeqMLEWbampconfirmt', 'sdrivegooglecomu…']",Malware,1,0.0,0.0,Neutral
1316,1.54e+18,"['email', 'came', 'gmail', 'address', 'open', 'attachment', 'given', 'suspicious', 'nature', 'potential', 'in…']",Malware,1,0.75,0.0,Neutral
1317,1.54e+18,"['malware', 'emotet', 'sdrivegooglecomucexportdownloadampid1PW7ioSG8VJ2oWHO3ROBlECZBeqMLEWbampconfirmt', 'sdrivegooglecomu…']",Malware,1,0.0,0.0,Neutral
1318,1.54e+18,"['Researchers', 'Palo', 'Altos', 'Unit', '42', 'team', 'look', 'Matanbuchus', 'malware', 'developed', 'BelialDemon', 'threat', 'actor', 'https…']",Malware,1,0.3,0.1,Positive
1319,1.54e+18,"['BNSF', 'Loses', 'Appeal', 'Bid', 'Biometric', 'Privacy', 'Ruling', 'infosec', 'infosecurity', 'cybersecurity', 'threatintel', 'threatintelligence', 'ha…']",Malware,1,0.1,-0.3,Negative
1320,1.54e+18,"['CyberSaint', 'Releases', 'CyberStrong', 'Version', '320', 'infosec', 'infosecurity', 'cybersecurity', 'threatintel', 'threatintelligence', 'hacking', 'cybernews', 'cyberattack', 'threathunting', 'cloudsecurity', 'appsec', 'malware', 'ransomware', 'devops', 'dfir', 'bitcoin', 'CISA', 'owasp', 'httpstcoHu1tkKH4cQ']",Malware,1,0.0,0.0,Neutral
1321,1.54e+18,"['Russian', 'govt', 'hackers', 'hit', 'Ukraine', 'Cobalt', 'Strike', 'CredoMap', 'malware', 'httpstcob3Af7woZcN']",Malware,1,0.0,0.0,Neutral
1322,1.54e+18,"['🎣', 'PhishFindR', 'Found', '472', 'NEW', 'Phishing', 'Links', '🔗', '033058', '🔗', 'Found', 'Today', '2846', 'httpstcoXwsMfLnEhL', '20220622', '🦈', 'cybersec…']",Malware,1,0.45454545454545453,0.13636363636363635,Positive
1323,1.54e+18,"['App', 'Mobile', 'malware', 'puts', 'personal', 'info', 'amp', 'money', 'risk😯', 'Stay', 'Safe', 'Us', 'httpstcoVb0UZDvF80', 'cybersecurity', 'pri…']",Malware,1,0.4,0.25,Positive
1324,1.54e+18,"['email', 'came', 'gmail', 'address', 'open', 'attachment', 'given', 'suspicious', 'nature', 'potential', 'in…']",Malware,1,0.75,0.0,Neutral
1325,1.54e+18,"['App', 'Mobile', 'malware', 'puts', 'personal', 'info', 'amp', 'money', 'risk😯', 'Stay', 'Safe', 'Us', 'httpstcoVb0UZDvF80', 'cybersecurity', 'pri…']",Malware,1,0.4,0.25,Positive
1326,1.54e+18,"['cube', 'Mr', 'Robot', 'Hacks', 'Elliot', 'Traced', 'Malware', 'Dark', 'Army', 'dfir', 'digitalforensics', 'volatility', 'mrrobothacks', 'cyberwar…']",Malware,1,0.4,-0.15,Negative
1327,1.54e+18,"['ایک', 'ملین', 'اینڈرائیڈ', 'صارفین', 'کے', 'لیے', 'ایپ', 'آؤٹ', 'فوری', 'انتباہ', 'کیونکہ', 'مقبول', 'کیمرہ', 'ایپ', 'پر', 'میلویئر', 'پائے', 'جانے', 'کے', 'بعد', 'پابندی', 'عائد', 'کر', 'دی', 'گئی', 'ہے۔', '👇👇👇', 'httpstco5RkgBJ8LWt']",Malware,1,0.0,0.0,Neutral
1328,1.54e+18,"['Hire', 'reputable', 'cyber', 'security', 'expert', 'open', 'attachment', 'includes', 'malware', 'investigate', 'leg…']",Malware,1,0.65,0.25,Positive
1329,1.54e+18,"['Follow', 'cybersecurity', 'hacking', 'linux', 'ethicalhacking', 'technology', 'programing', 'python', 'tech', 'coding', 'hacker', 'malware', 'cy…']",Malware,1,0.0,0.0,Neutral
1330,1.54e+18,"['CyberSecurity', 'Weekly', 'Hacker', 'news', 'June', '13', 'June', '20', '2022', 'CyberSecurity', 'WATCH', 'FULL', 'EPISODE', 'gtgt', 'httpstcoADXOupJm2X…']",Malware,1,0.55,0.35,Positive
1331,1.54e+18,"['Rise', 'LNK', 'Shortcut', 'files', 'Malware', 'McAfee', 'Labs', 'httpstcomYFZkYSl5C', 'McAfeeLabs']",Malware,1,0.0,0.0,Neutral
1332,1.54e+18,"['♠️White', 'Whore', 'Surprise', 'Black', 'Bull♠️', 'See', 'FREE', 'Video', 'Clicking', 'Link', 'Profile', 'Use', 'Search', 'C…']",Malware,1,0.6166666666666667,0.11666666666666668,Positive
1333,1.54e+18,"['Message', 'Element', 'detected', 'Warning', 'Malicious', 'Software', 'found', 'Malware', 'httpstcotWl3bfTA3N']",Malware,1,0.0,0.0,Neutral
1334,1.54e+18,"['Ukraine', 'Warns', 'New', 'Malware', 'Campaign', 'Tied', 'Russian', 'Hackers', 'httpstcoPJytxK1uo0', 'httpstcoT2JNJoLJJj', 'isis', 'p…']",Malware,1,0.22727272727272727,0.06818181818181818,Positive
1335,1.54e+18,"['🎣', 'PhishFindR', 'Found', '337', 'NEW', 'Phishing', 'Domains', '🌐', '033129', '🌐', 'Found', 'Today', '1851', 'httpstcoXwsMfLnEhL', '20220622', '🦈', 'cyberse…']",Malware,1,0.45454545454545453,0.13636363636363635,Positive
1336,1.54e+18,"['Ukraine', 'Warns', 'New', 'Malware', 'Campaign', 'Tied', 'Russian', 'Hackers', 'httpstcoPJytxK1uo0', 'httpstcoT2JNJoLJJj', 'isis', 'pakistan']",Malware,1,0.22727272727272727,0.06818181818181818,Positive
1337,1.54e+18,"['Rise', 'LNK', 'Shortcut', 'files', 'Malware', 'McAfee', 'Labs', 'httpstcomYFZkYSl5C', 'McAfeeLabs']",Malware,1,0.0,0.0,Neutral
1338,1.54e+18,"['Chinese', 'hackers', 'deploy', 'cyberespionage', 'malware', 'via', 'app', 'updates', 'may', 'getting', 'government', 'assistance', 'httpstcorq0akiF4It']",Malware,1,0.0,0.0,Neutral
1339,1.54e+18,"['AliceX', 'Avi', 'Yemini', 'uses', 'family', 'law', 'lawyer', 'moonlighting', 'social', 'media', 'law', 'supersleuth', 'potentially', 'install', 'malware', 'PRG…']",Malware,1,0.5333333333333333,0.016666666666666666,Positive
1340,1.54e+18,"['malware', 'emotet', 'sdrivegooglecomucexportdownloadampid1PW7ioSG8VJ2oWHO3ROBlECZBeqMLEWbampconfirmt', 'sdrivegooglecomu…']",Malware,1,0.0,0.0,Neutral
1341,1.54e+18,"['Piccard', 'Cybersecurity', 'researchers', 'face', 'reallife', 'threats', 'Know', 'httpstco27UTA2bwNn', 'DataSecurity', 'Privacy', '100DaysOfC…']",Malware,1,0.5,0.5,Positive
1342,1.54e+18,"['Deep', 'Diver', '–', 'Defender', 'Cloud', 'Apps', 'Malware', 'Detection', 'Office', '365', 'Workloads', 'httpstcoJygMYeIEin']",Malware,1,0.4,0.0,Neutral
1343,1.54e+18,"['Learn', 'YARA', 'rules', 'acronym', 'stands', 'make', 'personalized', 'advanced', 'rules', 'targeted', 'attacks…']",Malware,1,0.6,0.4,Positive
1344,1.54e+18,"['soc', 'Phishing', 'Domain', 'axisbankasia', 'Target', 'Axis', 'Bank', 'customers', 'First', 'Seen', '20220619', 'Last', 'Seen', '20220621', 'Phishing', 'Malwar…']",Malware,1,0.19999999999999998,0.125,Positive
1345,1.54e+18,"['Hire', 'reputable', 'cyber', 'security', 'expert', 'open', 'attachment', 'includes', 'malware', 'investigate', 'leg…']",Malware,1,0.65,0.25,Positive
1346,1.54e+18,"['aims', '403401', 'bypass', 'API', 'end', 'point', 'bypass', 'github', 'dorking', 'dork', 'BurpSuite', 'Synack', 'bugcr…']",Malware,1,0.0,0.0,Neutral
1347,1.54e+18,"['aims', '403401', 'bypass', 'API', 'end', 'point', 'bypass', 'github', 'dorking', 'dork', 'BurpSuite', 'Synack', 'bugcr…']",Malware,1,0.0,0.0,Neutral
1348,1.54e+18,"['aims', '403401', 'bypass', 'API', 'end', 'point', 'bypass', 'github', 'dorking', 'dork', 'BurpSuite', 'Synack', 'bugcr…']",Malware,1,0.0,0.0,Neutral
1349,1.54e+18,"['Malware', '🥱']",Malware,1,0.0,0.0,Neutral
1350,1.54e+18,"['RELEASE', 'CIA', 'malware', 'system', 'Athena', 'httpstcopdX15GrVc3', 'Vault7']",Malware,1,0.0,0.0,Neutral
1351,1.54e+18,"['ns', 'manage', 'performance', 'within', 'cloud', 'native', 'applications', 'architectures', 'infosec', 'infosecurity', 'cybersecurity', 'threatint…']",Malware,1,0.0,0.0,Neutral
1352,1.54e+18,"['email', 'came', 'gmail', 'address', 'open', 'attachment', 'given', 'suspicious', 'nature', 'potential', 'in…']",Malware,1,0.75,0.0,Neutral
1353,1.54e+18,"['Follow', 'cybersecurity', 'hacking', 'linux', 'ethicalhacking', 'technology', 'programing', 'python', 'tech', 'coding', 'hacker', 'malware', 'cy…']",Malware,1,0.0,0.0,Neutral
1354,1.54e+18,"['Follow', 'cybersecurity', 'hacking', 'linux', 'ethicalhacking', 'technology', 'programing', 'python', 'tech', 'coding', 'hacker', 'malware', 'cy…']",Malware,1,0.0,0.0,Neutral
1355,1.54e+18,"['Follow', 'cybersecurity', 'hacking', 'linux', 'ethicalhacking', 'technology', 'programing', 'python', 'tech', 'coding', 'hacker', 'malware', 'cy…']",Malware,1,0.0,0.0,Neutral
1356,1.54e+18,"['Modded', 'Apps', 'Safe', 'Malware', 'Modded', 'Apps', 'Whatsapp', 'Plus', 'GB', 'httpstcol5pkK38Hf7', 'via', 'httpstcooqLr8Ef3LW']",Malware,1,0.5,0.5,Positive
1357,1.54e+18,"['15', 'ESTABLISH', 'PRIVATE', 'LIFE', 'Scrub', 'computer', 'malware', 'regular', 'basis', 'Sanitize', 'digital', 'foot', 'print', 'much…']",Malware,1,0.15064102564102563,0.0,Neutral
1358,1.54e+18,"['Webinar', 'What’s', 'trending', 'email', 'security', 'infosec', 'infosecurity', 'cybersecurity', 'threatintel', 'threatintelligence', 'hacking…']",Malware,1,0.0,0.0,Neutral
1359,1.54e+18,"['ns', 'manage', 'performance', 'within', 'cloud', 'native', 'applications', 'architectures', 'infosec', 'infosecurity', 'cybersecurity', 'threatint…']",Malware,1,0.0,0.0,Neutral
1360,1.54e+18,"['📣', 'NEW', 'CIRA', 'launches', 'new', 'way', 'protect', 'household', 'devices', 'malware', 'free', 'CanadianShield', 'browser', 'exten…']",Malware,1,0.5696969696969697,0.22424242424242424,Positive
1361,1.54e+18,"['Best', 'Antivirus', 'Software', '2022', 'Downdad', 'Visit', 'Us', 'httpstcoBi4JT3BghG', 'computervirus', 'virus', 'cybersecurity…']",Malware,1,0.3,1.0,Positive
1362,1.54e+18,"['Invicti', 'Professional', 'Edition', '66036485', 'Full', 'Activated', '–', 'CyberSecurity', 'Tools', '–', 'Discount', '100', 'httpstcoyVl5QFW3Vb…']",Malware,1,0.325,0.22499999999999998,Positive
1363,1.54e+18,"['zulas', 'Conti', 'group', 'malware', 'developer', 'Name', 'ЛОГУНЦОВ', 'СЕРГЕЙ', 'ВИТАЛЬЕВИЧ', 'DOB', '15071983', 'Address', 'phone', 'passport', 'TIN', 'v…']",Malware,2,0.0,0.0,Neutral
1364,1.54e+18,"['Follow', 'cybersecurity', 'hacking', 'linux', 'ethicalhacking', 'technology', 'programing', 'python', 'tech', 'coding', 'hacker', 'malware', 'cy…']",Malware,1,0.0,0.0,Neutral
1365,1.54e+18,"['Invicti', 'Professional', 'Edition', '66036485', 'Full', 'Activated', '–', 'CyberSecurity', 'Tools', '–', 'Discount', '100', 'httpstcoyVl5QFW3Vb…']",Malware,1,0.325,0.22499999999999998,Positive
1366,1.54e+18,"['Ramilli', 'Today', 'Id', 'like', 'share', 'quick', 'update', 'cyber', 'threats', 'trends', 'tracked', 'last', 'months', 'believe', 'tra…']",Malware,1,0.2833333333333333,0.16666666666666666,Positive
1367,1.54e+18,"['Follow', 'cybersecurity', 'hacking', 'linux', 'ethicalhacking', 'technology', 'programing', 'python', 'tech', 'coding', 'hacker', 'malware', 'cybercrime', 'rchacker', 'bug', 'technical', 'iot', 'kalilinux', 'kali', 'virus', 'computer', 'anonymous', 'ethicalhacking', 'bugbounty', 'geek', 'termux', 'terminal', 'pentester', 'pentest', 'httpstcoTqGAmmSXXJ']",Malware,1,0.1,0.0,Neutral
1368,1.54e+18,"['Lara', 'Toda', 'la', 'atención', 'del', 'país', 'debe', 'estar', 'puesta', 'mañana', 'en', 'las', 'mesas', 'de', 'votación', 'SIN', 'TESTIGOS', 'electorales', 'En', 'ellas', 'se', 'pueden…']",Malware,1,0.0,0.0,Neutral
1369,1.54e+18,"['Im', 'going', 'hazard', 'guess', 'sent', 'cybersecurity', 'guy', 'likely', 'tracking', 'pixel', 'Theyve', 'confirmed', 'IP', 'address', 'Youve', 'confirmed', 'youve', 'received', 'publishing', 'could', 'malware', 'contained', 'within', 'email', 'URL']",Malware,1,0.84375,0.16875,Positive
1370,1.54e+18,"['Descubren', 'un', 'malware', 'espía', 'que', 'afectaba', 'los', 'móviles', 'de', 'cinco', 'altos', 'cargos', 'de', 'la', 'Comisión', 'Europea', 'Uno', 'es', 'el', 'belga', 'Didier', 'Rey…']",Malware,1,0.0,0.0,Neutral
1371,1.54e+18,"['might', 'malware', 'softwarebut', 'enter', 'againdidnt', 'delete', 'history', 'tho']",Malware,1,0.0,0.0,Neutral
1372,1.54e+18,"['Best', 'Antivirus', 'Software', '2022', 'Downdad', 'Visit', 'Us', 'httpstcoBi4JT3BghG', 'computervirus', 'virus', 'cybersecurity', 'malware', 'computerviruses', 'computer', 'computerscience', 'computerrepair', 'hacker', 'windows', 'hacking', 'laptoprepair', 'itsupport', 'computerproblems', 'computersolution', 'httpstco0TXv8552Jv']",Malware,1,0.3,1.0,Positive
1373,1.54e+18,"['Sample', 'submitted', '20220622', '052002', 'Dionaea', 'Honeypot', 'Protocol', 'smbd', 'Sources', '220136492', '43645c24a4c0604792ce6b66f2a42b99f11e5d449f59b715ac8e609ba8a53b5f', 'malware', 'cyber', 'security']",Malware,1,0.0,0.0,Neutral
1374,1.54e+18,"['Phishing', 'scams', 'continue', 'among', 'successful', 'ways', 'attackers', 'install', 'malware', 'steal', 'credentials', 'trick', 'users…']",Malware,1,0.725,0.625,Positive
1375,1.54e+18,"['Descubren', 'un', 'malware', 'espía', 'que', 'afectaba', 'los', 'móviles', 'de', 'cinco', 'altos', 'cargos', 'de', 'la', 'Comisión', 'Europea', 'Uno', 'es', 'el', 'belga', 'Didier', 'Rey…']",Malware,1,0.0,0.0,Neutral
1376,1.54e+18,"['App', 'Mobile', 'malware', 'puts', 'personal', 'info', 'amp', 'money', 'risk😯', 'Stay', 'Safe', 'Us', 'httpstcoVb0UZDvF80', 'cybersecurity', 'pri…']",Malware,1,0.4,0.25,Positive
1377,1.54e+18,"['App', 'Mobile', 'malware', 'puts', 'personal', 'info', 'amp', 'money', 'risk😯', 'Stay', 'Safe', 'Us', 'httpstcoVb0UZDvF80', 'cybersecurity', 'pri…']",Malware,1,0.4,0.25,Positive
1378,1.54e+18,"['Ramilli', 'Today', 'Id', 'like', 'share', 'quick', 'update', 'cyber', 'threats', 'trends', 'tracked', 'last', 'months', 'believe', 'tra…']",Malware,1,0.2833333333333333,0.16666666666666666,Positive
1379,1.54e+18,"['App', 'Mobile', 'malware', 'puts', 'personal', 'info', 'amp', 'money', 'risk😯', 'Stay', 'Safe', 'Us', 'httpstcoVb0UZDvF80', 'cybersecurity', 'pri…']",Malware,1,0.4,0.25,Positive
1380,1.54e+18,"['App', 'Mobile', 'malware', 'puts', 'personal', 'info', 'amp', 'money', 'risk😯', 'Stay', 'Safe', 'Us', 'httpstcoVb0UZDvF80', 'cybersecurity', 'pri…']",Malware,1,0.4,0.25,Positive
1381,1.54e+18,"['App', 'Mobile', 'malware', 'puts', 'personal', 'info', 'amp', 'money', 'risk😯', 'Stay', 'Safe', 'Us', 'httpstcoVb0UZDvF80', 'cybersecurity', 'pri…']",Malware,1,0.4,0.25,Positive
1382,1.54e+18,"['Descubren', 'un', 'malware', 'espía', 'que', 'afectaba', 'los', 'móviles', 'de', 'cinco', 'altos', 'cargos', 'de', 'la', 'Comisión', 'Europea', 'Uno', 'es', 'el', 'belga', 'Didier', 'Rey…']",Malware,1,0.0,0.0,Neutral
1383,1.54e+18,"['Mobile', 'malware', 'puts', 'personal', 'info', 'amp', 'money', 'risk😯', 'Stay', 'Safe', 'Us', 'httpstcoVb0UZDvF80', 'cybersecurity', 'privacy', 'security', 'tech', 'hacker', 'infosec', '100DaysOfCode', 'womenintech', 'twitme', 'javascript', 'Python', 'nodejs', 'the404code', 'SocEnt', 'twitchde', 'httpstco1CYT0Tol7T']",Malware,1,0.4,0.25,Positive
1384,1.54e+18,"['email', 'came', 'gmail', 'address', 'open', 'attachment', 'given', 'suspicious', 'nature', 'potential', 'include', 'spyware', 'malware', 'Yemini', 'team', 'people', 'aside', 'Twitter', 'possession', 'email', 'address', 'attached', 'account', 'httpstcoEqhoDEsl2J']",Malware,1,0.8333333333333334,0.0,Neutral
1385,1.54e+18,"['httpstcoMAuIXRvYiq', 'detected', '4', 'new', 'websites', 'hosting', 'phishing', 'new', 'today', '161', 'infosec', 'cybersecurity', 'malware', 'https…']",Malware,1,0.45454545454545453,0.13636363636363635,Positive
1386,1.54e+18,"['email', 'came', 'gmail', 'address', 'open', 'attachment', 'given', 'suspicious', 'nature', 'potential', 'in…']",Malware,1,0.75,0.0,Neutral
1387,1.54e+18,"['Hire', 'reputable', 'cyber', 'security', 'expert', 'open', 'attachment', 'includes', 'malware', 'investigate', 'leg…']",Malware,1,0.65,0.25,Positive
1388,1.54e+18,"['httpstcoMAuIXRvYiq', 'detected', '4', 'new', 'websites', 'hosting', 'phishing', 'new', 'today', '161', 'infosec', 'cybersecurity', 'malware', 'https…']",Malware,1,0.45454545454545453,0.13636363636363635,Positive
1389,1.54e+18,"['♠️White', 'Whore', 'Surprise', 'Black', 'Bull♠️', 'See', 'FREE', 'Video', 'Clicking', 'Link', 'Profile', 'Use', 'Search', 'C…']",Malware,1,0.6166666666666667,0.11666666666666668,Positive
1390,1.54e+18,"['VaultSecurity', 'zeroday', 'exploit', 'downloaded', 'devices', 'zeroday', 'attack', 'executed', '▶️Data', 'stolen…']",Malware,1,0.0,0.0,Neutral
1391,1.54e+18,"['VaultSecurity', 'zeroday', 'exploit', 'downloaded', 'devices', 'zeroday', 'attack', 'executed', '▶️Data', 'stolen…']",Malware,1,0.0,0.0,Neutral
1392,1.54e+18,"['httpstcoMAuIXRvYiq', 'detected', '4', 'new', 'websites', 'hosting', 'phishing', 'new', 'today', '161', 'infosec', 'cybersecurity', 'malware', 'https…']",Malware,1,0.45454545454545453,0.13636363636363635,Positive
1393,1.54e+18,"['httpstcoMAuIXRvYiq', 'detected', '4', 'new', 'websites', 'hosting', 'phishing', 'new', 'today', '161', 'infosec', 'cybersecurity', 'malware', 'https…']",Malware,1,0.45454545454545453,0.13636363636363635,Positive
1394,1.54e+18,"['Russian', 'govt', 'hackers', 'hit', 'Ukraine', 'Cobalt', 'Strike', 'CredoMap', 'malware', 'httpstcoAqAYOfgOoq']",Malware,1,0.0,0.0,Neutral
1395,1.54e+18,"['Baru', 'aja', 'buat', 'service', 'untuk', 'ngamanin', 'internet', 'rumah', 'agar', 'terhindar', 'dari', 'malware', '🛡️👨\u200d👩\u200d👧\u200d👦', 'Layanan', 'ini', 'juga', 'mengaktifkan', 'Pa…']",Malware,1,0.0,0.0,Neutral
1396,1.54e+18,"['Learn', 'YARA', 'rules', 'acronym', 'stands', 'make', 'personalized', 'advanced', 'rules', 'targeted', 'attacks…']",Malware,2,0.6,0.4,Positive
1397,1.54e+18,"['httpstcoMAuIXRvYiq', 'detected', '4', 'new', 'websites', 'hosting', 'phishing', 'new', 'today', '161', 'infosec', 'cybersecurity', 'malware', 'https…']",Malware,1,0.45454545454545453,0.13636363636363635,Positive
1398,1.54e+18,"['BRATA', 'el', 'nuevo', 'malware', 'que', 'querrá', 'robar', 'tus', 'datos', 'bancarios', 'pero', 'únicamente', 'en', 'Android', 'httpstcoY0MHXh9bKu']",Malware,1,0.0,0.0,Neutral
1399,1.54e+18,"['Residential', 'IPs', 'much', 'malware', 'bot', 'traffic', 'originating', 'hardly', 'believe', 'ISPs', 'anything']",Malware,1,0.37083333333333335,-0.04583333333333334,Negative
1400,1.54e+18,"['Kann', 'ich', 'nicht', 'bestätigen', 'Spam', 'wie', 'immer', 'könnte', 'gerne', 'weniger', 'sein', 'und', 'anrufe', 'keine', 'Habt', 'ihr', 'vielleicht', 'eine', 'Malware', 'via', 'EmailWhatsApp', 'oder', 'sms', 'bekommen']",Malware,1,0.5,0.0,Neutral
1401,1.54e+18,"['Today', 'Id', 'like', 'share', 'quick', 'update', 'cyber', 'threats', 'trends', 'tracked', 'last', 'months', 'believe', 'tracking', 'malware', 'families', 'malware', 'carriers', 'malware', 'clusters', 'would', 'help', 'many', 'soc', 'blueteam', 'threathunters', 'fight', 'crime👇', 'httpstcoPF9dTFIJnm', 'httpstcoUFy3jhQ0CF']",Malware,1,0.35555555555555557,0.27777777777777773,Positive
1402,1.54e+18,"['refuse', 'install', 'games', 'require', 'easy', 'anticheat', 'want', 'cheat', 'dont', 'want', 'install', 'malware', 'something', 'Ill', 'spend', '4', 'hrs', 'month']",Malware,1,0.8333333333333334,0.43333333333333335,Positive
1403,1.54e+18,"['VaultSecurity', 'zeroday', 'exploit', 'downloaded', 'devices', 'zeroday', 'attack', 'executed', '▶️Data', 'stolen…']",Malware,1,0.0,0.0,Neutral
1404,1.54e+18,"['FREE', 'STACK', 'MALWARE', '2', 'must', 'cyber', 'tools', 'help', 'find', 'Includes', 'personal', 'story', 'pre…']",Malware,1,0.55,0.2,Positive
